101.68473333	+43.57743611	 5.25	 41330	 48682	PSI5 AUR
101.74465833	-87.02496944	 6.47	258460	 58805
101.83913750	-37.92978056	 5.26	197215	 49591
101.91487917	+48.78950278	 5.22	 41346	 48781	PSI6 AUR
101.96516667	 +2.41212500	 4.47	114428	 49293	18   MON
102.04765417	-61.94137500	 3.27	249647	 50241	ALP  PIC
102.31835000	 -2.27203611	 5.75	133718	 49643
102.46023333	-32.50850000	 3.96	197258	 50013	KAP  CMA
102.48405417	-50.61464722	 2.93	234735	 50310	TAU  PUP
102.86232917	-70.96345556	 5.40	256344	 51557	IOT  VOL
103.19723750	+33.96123333	 3.60	 59570	 50019	THE  GEM
103.42600417	+68.88831389	 5.12	 13986	 49340	43   CAM
103.54748333	-12.03864722	 4.07	152071	 50778	THE  CMA
104.65645000	-28.97208333	 1.50	172676	 52089	EPS  CMA 	ADHARA
105.01669167	+76.97742500	 4.55	  6022	 49878
105.09894583	 -8.40686111	 5.96	134036	 52312
105.42978333	-27.93484722	 3.47	172797	 52877	SIG  CMA
105.60322083	+24.21540833	 5.18	 78999	 52497	OMG  GEM
105.75609167	-23.83332222	 3.02	172839	 53138	OMI2 CMA
105.93952083	-15.63326111	 4.11	152303	 53244	GAM  CMA
106.01171250	-42.33730833	 5.20	218424	 53704
106.02717500	+20.57027778	 3.79	 79031	 52973	ZET  GEM
106.07629583	-56.74980833	 5.17	234902	 54118
106.95618750	 +7.47116667	 5.75	114947	 54079
107.09783333	-26.39320833	 1.86	173047	 54605	DEL  CMA
107.18698750	-70.49898333	 3.78	256374	 55865	GAM2 VOL
107.55699583	 -4.23714444	 4.92	134282	 54810	20   MON
107.91382500	+39.32054167	 4.90	 59866	 54716	63   AUR
107.96606250	 -0.49277500	 4.15	134330	 55185	DEL  MON
108.14015833	-46.75939722	 4.49	218537	 55892
108.34280000	+16.15895000	 5.00	 96638	 55383	51   GEM 	BQ GEM
108.95889167	+47.24000556	 5.58	 41644	 55575
109.20751250	-67.95723056	 3.98	249809	 57623	DEL  VOL
109.28564167	-37.09752222	 2.70	197795	 56855	PI   PUP
109.50918750	+40.88339167	 5.87	 41679	 56221	64   AUR
109.52321667	+16.54036389	 3.58	 96746	 56537	LAM  GEM
110.03069583	+21.98230278	 3.53	 79294	 56986	DEL  GEM 	WASAT
110.71687917	+55.28143056	 5.81	 26312	 57103	19   LYN
111.02374583	-29.30311944	 2.45	173651	 58350	ETA  CMA 	ALUDRA
111.03525417	+40.67235833	 5.19	 41738	 57669	66   AUR
111.28462500	-13.75205556	 5.78	152840	 58461
111.43164167	+27.79805000	 3.79	 79374	 58207	IOT  GEM
111.78766250	 +8.28930556	 2.90	115456	 58715	BET  CMI 	GOMEISA
112.27791667	+31.78440833	 4.18	 60118	 58946	RHO  GEM
112.30769583	-43.30147222	 3.25	218755	 59717	SIG  PUP
112.44909167	+12.00656667	 4.54	 96952	 59294	6    CMI
112.71945833	+68.46565278	 5.64	 14211	 58425
113.51323333	-22.29613333	 4.45	174009	 60532
113.64998750	+31.88848056	 1.95	 60198	 60178	ALP  GEM 	CASTOR
113.91549583	-52.53391667	 4.94	235336	 61248
113.98060833	+26.89571944	 4.06	 79533	 60522	UPS  GEM
114.13178750	+46.18030833	 5.65	 41879	 60437
114.17094167	-19.70233056	 5.74	153149	 61068
114.31952917	 -4.11101111	 5.13	134899	 61064	25   MON
114.34205833	-34.96850833	 4.53	198195	 61330
114.82547083	 +5.22501667	 0.38	115756	 61421	ALP  CMI 	PROCYON
115.12727917	+87.02013056	 5.07	  1168	 51802
115.31181250	 -9.55116389	 3.93	134986	 61935	ALP  MON
115.45514583	-72.60606667	 3.95	256438	 63295	ZET  VOL
115.75170417	+58.71039167	 4.99	 26474	 61497	24   LYN
116.11185000	+24.39797778	 3.57	 79653	 62345	KAP  GEM
116.32894167	+28.02618333	 1.14	 79666	 62509	BET  GEM 	POLLUX
116.48692083	-14.56382222	 5.04	153372	 62952	4    PUP
116.53102083	+18.51001111	 4.88	 97221	 62721	81   GEM
116.56752500	+10.76824722	 5.24	 97224	 62832	11   CMI
116.66363750	+37.51738889	 5.18	 60328	 62647
116.87635000	+33.41567778	 5.14	 60340	 62898	PI   GEM
116.88131250	-46.60855278	 5.20	219000	 63578
117.30367083	-60.28369167	 5.78	249975	 64185
117.32356250	-24.85980833	 3.34	174601	 63700	XI   PUP
117.92491667	 +1.76685000	 5.14	116043	 63975	ZET  CMI
118.05432917	-40.57586111	 3.73	219082	 64440
118.37418750	+26.76576667	 4.97	 79774	 64145	PSI  GEM
118.67787917	+47.56460833	 5.45	 42058	 64144	26   LYN
119.19461250	-52.98234167	 3.47	235635	 65575	CHI  CAR
119.24770000	+15.79024722	 5.78	 97399	 64960	1    CNC
119.41713333	-30.33458333	 4.79	198636	 65456
119.56897917	+43.97738889	 6.34	 42097	 64958
119.93395000	 -3.67963333	 4.93	135345	 65695	27   MON
119.96685000	-18.39926111	 4.61	153687	 65810
120.04882500	+73.91792500	 5.41	  6378	 64307
120.23276250	+25.39280000	 5.83	 79861	 65714	OMG  CNC
120.42672083	+60.32434444	 6.01	 14402	 65339	53   CAM
120.60818750	 -6.33719167	 6.33	135406	 66242
120.87949167	+27.79428611	 4.94	 79896	 66216	CHI  GEM
120.89605000	-40.00323333	 2.25	198752	 66811	ZET  PUP
121.88602083	-24.30429167	 2.81	175217	 67523	RHO  PUP
122.11431667	+51.50666111	 4.84	 26687	 67006	27   LYN
122.38318750	-47.33664167	 1.78	219504	 68273	GAM  VEL
122.54781667	+35.45492778	 6.61	 60611	 67587
123.20328750	+68.47407500	 5.32	 14456	 67447
123.33317917	-15.78826389	 4.99	153993	 68752	20   PUP
124.12886667	 +9.18552778	 3.52	116569	 69267	BET  CNC
124.22406250	+84.05766667	 6.49	  1300	 65299
124.32691667	 +4.21916389	 6.53	116582	 69479
124.63882500	-36.65935556	 4.45	199070	 70060
124.81285000	-10.16578611	 6.32	154105	 69997
124.88430000	+75.75690278	 5.54	  6487	 68375
125.01606667	+27.21767778	 5.14	 80104	 69897	CHI  CNC
125.16047917	-77.48447500	 4.35	256503	 71701	THE  CHA
125.34596250	-33.05438611	 4.83	199118	 70555
125.62847083	-59.50958611	 1.86	235932	 71129	EPS  CAR 	AVIOR
125.70884167	+43.18814167	 4.25	 42319	 70272	31   LYN
125.84095000	+18.33221389	 5.95	 97781	 70569	20   CNC
126.26558333	-24.04621389	 5.28	175783	 71176
126.41511667	 -3.90643056	 3.90	135896	 71155
126.43414167	-66.13695000	 3.77	250228	 71878	BET  VOL
127.15557500	+14.21080833	 5.96	 97843	 71555	29   CNC
127.56612500	+60.71817778	 3.36	 14573	 71369	OMI  UMA 	MUSCIDA
128.17703750	+20.44115278	 5.33	 80243	 72292	ETA  CNC
128.22906250	+38.01639167	 5.90	 60890	 72184
129.41104167	-42.98912778	 4.14	220204	 73634
129.41404583	 +5.70373611	 4.16	116965	 73262	DEL  HYA
129.68934583	 +3.34137778	 4.44	116988	 73471	SIG  HYA
129.82340833	+52.71164167	 5.91	 26946	 73171
129.92747917	+73.62968056	 6.15	  6605	 72582
130.00610000	-12.47541389	 4.98	154515	 73840	6    HYA
130.07330833	-52.92197222	 3.62	236164	 74195	OMI  VEL
130.15664167	-46.64876944	 3.84	220265	 74180
130.25442500	+45.83400556	 5.37	 42490	 73593	34   LYN
130.33137500	-78.96339722	 5.47	256543	 75416	ETA  CHA
130.82142917	+21.46847778	 4.66	 80378	 74198	GAM  CNC 	ASELLUS BOREALIS
130.89810417	-33.18639444	 3.68	199546	 74575	ALP  PYX
131.17123750	+18.15429167	 3.94	 98087	 74442	DEL  CNC 	ASELLUS AUSTRALIS
131.22983333	-21.16787222	 6.11	176404	 74706
131.67422083	+28.75991111	 4.02	 80416	 74739	IOT  CNC
132.34051250	 -3.44304167	 5.31	136308	 75333	14   HYA
132.63306250	-27.70988611	 4.01	176559	 75691	GAM  PYX
133.76180000	-60.64465000	 3.84	250374	 76728
133.80179583	-18.24125278	 5.75	154745	 76376
133.84845417	 +5.94552222	 3.11	117264	 76294	ZET  HYA
134.17133750	-85.66312500	 5.42	258515	 79837	ZET  OCT
134.24337083	-59.22935833	 4.92	236436	 77002
134.62176667	+11.85771944	 4.25	 98267	 76756	ALP  CNC 	ACUBENS
134.80184167	+48.04169167	 3.14	 42630	 76644	IOT  UMA 	TALITHA
134.88603750	+32.41853889	 5.20	 61177	 76813	SIG3 CNC
135.02257083	-41.25375278	 4.45	220730	 77258
135.15995833	+41.78277222	 3.97	 42642	 76943
135.49160000	 -0.48267778	 5.67	136511	 77353
135.61168333	-66.39610833	 4.00	250422	 78045	ALP  VOL
135.63625833	+67.62962778	 4.76	 14742	 76827	RHO  UMA
135.90636250	+47.15654444	 3.60	 42661	 77327	KAP  UMA
135.93091250	 -5.17137778	 6.80	136542	 77640
136.00164583	+54.28388611	 5.75	 27105	 77309
136.03871250	-47.09777778	 3.75	220803	 78004
136.63235000	+38.45220000	 4.56	 61254	 77912
136.93674583	+10.66817778	 5.24	 98378	 78316	KAP  CNC
136.99906667	-43.43260556	 2.21	220878	 78647	LAM  VEL
137.29796250	-12.35772500	 5.77	154953	 78668
137.33972083	+22.04543333	 5.14	 80666	 78515	XI   CNC
137.48512083	-30.36538611	 5.59	200047	 78922	EPS  PYX
137.99472500	-19.74766944	 5.73	154989	 79181
138.29982083	-69.71720833	 1.68	250495	 80007	BET  CAR 	MIAPLACIDUS
138.45086250	+43.21782500	 5.32	 42759	 79158	36   LYN
138.59112500	 +2.31423056	 3.88	117527	 79469	THE  HYA
138.83849583	+84.18101667	 6.33	  1461	 76990
139.27251667	-59.27528889	 2.25	236808	 80404	IOT  CAR 	ASPIDISKE
139.74513333	+17.70532222	 6.64	 98488	 80218
140.26376250	+34.39255278	 3.13	 61414	 80493	ALP  LYN
140.37331667	-25.96546389	 4.72	177322	 80874	THE  PYX
140.52845000	-55.01072222	 2.50	236891	 81188	KAP  VEL
141.16356250	+26.18230278	 4.46	 80807	 81146	KAP  LEO
141.35013333	 -5.11744444	 5.59	136832	 81420	28   HYA
141.89686250	 -8.65865278	 1.98	136871	 81797	ALP  HYA 	ALPHARD
142.31135417	-35.95142500	 4.51	200416	 82150	EPS  ANT
142.80550417	-57.03440278	 3.13	237067	 82668
142.88215000	+63.06186111	 3.67	 14908	 81937	23   UMA
142.90113750	-73.08096944	 5.47	256634	 83095
160.76691250	+69.07621389	 5.00	 15269	 92523
142.98640833	+11.29979444	 4.97	 98627	 82395	XI   LEO
143.21421667	+51.67732778	 3.17	 27289	 82328	THE  UMA
143.30193333	-21.11576111	 5.01	177642	 82734
143.55574167	+36.39754444	 4.55	 61570	 82635	10   LMI
143.62030833	+69.83034444	 4.56	  6897	 82210	24   UMA
144.27180000	+81.32642222	 4.29	  1551	 81817
144.29126667	-32.17872500	 5.63	200561	 83380
144.61372917	 +4.64925556	 4.68	117821	 83425
144.96401667	 -1.14288056	 3.91	137035	 83618	IOT  HYA
145.07650417	-14.33233333	 5.06	155388	 83754	KAP  HYA
145.28765833	 +9.89230278	 3.52	 98709	 83808	OMI  LEO
145.56177917	+69.23753056	 5.69	 14966	 83489
145.88857500	+29.97447778	 5.64	 61656	 84107	15   LEO
145.93294167	+14.02168611	 5.35	 98733	 84194	PSI  LEO
146.05045833	-27.76952778	 4.79	177908	 84367	THE  ANT
146.31168333	-62.50791389	 3.40	250683	 84810
146.46279583	+23.77422500	 2.98	 81004	 84441	EPS  LEO
146.46640833	+18.68358611	 6.78	 98750	 84455
147.14741250	+46.02100556	 5.09	 43046	 84737
147.74735833	+59.03873611	 3.80	 27401	 84999	UPS  UMA
147.80845417	 -4.24337500	 6.01	137183	 85364	6    SEX
147.83230000	-46.19392500	 5.62	221547	 85563
148.19091250	+26.00692222	 3.88	 81064	 85503	MU   LEO 	RASALAS
148.71753750	-19.00941111	 4.94	155588	 85951
149.03333333	 -7.64536389	 6.72	137237	 86082
149.21565000	-54.56781944	 3.54	237522	 86440	PHI  VEL
149.42105000	+41.05564444	 5.14	 43115	 86146	19   LMI
149.59491250	+72.87950278	 5.83	  7009	 85841
149.71783333	-35.89106667	 5.23	200926	 86629	ETA  ANT
149.92947917	 +3.38474444	 6.70	118041	 86611	12   SEX
150.05337500	 +8.04419722	 4.70	118044	 86663	PI   LEO
150.25275417	+31.92368056	 5.36	 61808	 86728	20   LMI
151.08732083	-24.28557778	 5.70	178367	 87427
151.15137083	+53.89174167	 5.74	 27503	 87141
151.28112917	-13.06468333	 4.60	155713	 87504	UPS2 HYA
151.83313333	+16.76265000	 3.52	 98955	 87737	ETA  LEO
152.09297917	+11.96719167	 1.35	 98967	 87901	ALP  LEO 	REGULUS
152.64700833	-12.35408889	 3.61	155785	 88284	LAM  HYA
153.43415833	-70.03793333	 3.32	250885	 89080	OMG  CAR
153.68403750	-42.12203889	 3.85	221895	 88955
154.17253750	+23.41729444	 3.44	 81265	 89025	ZET  LEO 	ADHAFERA
154.27073333	-61.33233056	 3.40	250905	 89388	         	q CAR
154.27415000	+42.91439167	 3.45	 43268	 89021	LAM  UMA 	TANIA BOREALIS
154.40752917	 -8.06893611	 5.24	137469	 89254	EPS  SEX
154.50854167	+65.10834167	 5.82	 15135	 88983	32   UMA
154.53170833	-28.99201667	 5.34	178644	 89353
155.25836250	 +2.28966667	 6.66	118248	 89688	23   SEX 	RS SEX
155.58168333	-41.65006111	 4.83	221998	 89998
155.58225833	+41.49951667	 3.05	 43310	 89758	MU   UMA 	TANIA AUSTRALIS
155.77637083	+33.90811389	 5.90	 62010	 89904	27   LMI
155.86032917	 -4.07405833	 5.97	137533	 90044	25   SEX
155.87207500	-38.00992778	 5.33	201346	 90132
156.03271667	+65.56639167	 4.97	 15163	 89822
156.09858333	-74.03161389	 4.00	256710	 90589
156.52262500	-16.83634722	 3.81	155980	 90432	MU   HYA
156.78800000	-31.06780833	 4.25	201405	 90610	ALP  ANT
156.96969583	-58.73947222	 3.82	238085	 90853
156.97087083	+36.70723889	 4.21	 62053	 90537	BET  LMI
157.36960000	 -2.73912222	 5.21	137600	 90882	DEL  SEX
157.47372500	+28.58121111	 6.90	 81381	 90861
157.65660417	+55.98055833	 4.84	 27670	 90839	36   UMA
157.70527917	-86.09065278	 6.67	258586	 92683
157.76902083	+82.55863611	 5.26	  1714	 90089
158.00601250	-61.68536944	 3.32	251006	 91465
158.04905833	+14.13722778	 5.46	 99172	 91232	46   LEO
158.20279583	 +9.30657222	 3.85	118355	 91316	RHO  LEO
158.23705833	-47.00341389	 5.02	222136	 91504
158.50372083	-23.74517778	 5.08	178979	 91550	44   HYA
158.77302083	+75.71293056	 4.84	  7164	 91190
158.79040833	+57.08265556	 5.16	 27695	 91480	37   UMA
158.86696250	-78.60776944	 4.11	256731	 92305	GAM  CHA
159.13492500	-12.23016111	 5.70	156095	 91889
159.68006250	+31.97621389	 4.71	 62173	 92125	37   LMI
159.82666250	-55.60328333	 4.28	238309	 92449
160.35077917	 -1.74154167	 6.26	137728	 92588	33   SEX
160.67998750	-32.71571389	 5.64	201665	 92845
160.73903333	-64.39446667	 2.76	251083	 93030	THE  CAR
160.85396250	+23.18840000	 5.08	 81490	 92825	41   LMI
160.88705833	+46.20388056	 5.18	 43444	 92787
161.44508750	-80.54018333	 4.45	258593	 93845	DEL2 CHA
161.46624583	+30.68228611	 5.24	 62236	 93152	42   LMI
161.52366250	 +6.37316667	 6.37	118483	 93244
161.60227083	+18.89152500	 5.49	 99281	 93257	51   LEO
161.67811250	-26.04813056	 6.71	179217	 93410
162.31430000	+10.54518611	 5.34	 99305	 93702	53   LEO
162.40622500	-16.19368333	 3.11	156256	 93813	NU   HYA
162.57524167	 -8.89779444	 5.79	137823	 93903	41   SEX
163.32791667	+34.21487222	 3.83	 62297	 94264	46   LMI
164.17941667	-37.13784722	 4.60	201927	 94890	IOT  ANT
164.80740417	-84.59386389	 6.19	258600	 96124	ETA  OCT
164.86655000	+40.43027222	 5.05	 43557	 95128	47   UMA
164.94362500	-18.29879167	 4.08	156375	 95272	ALP  CRT 	ALKES
164.98656667	+77.77012500	 6.20	  7255	 94860
165.03865417	-42.22593056	 4.39	222487	 95370
165.14020417	 +3.61745833	 4.84	118610	 95345	58   LEO
165.46034167	+56.38240278	 2.37	 27876	 95418	BET  UMA 	MERAK
165.65329583	 -3.51267500	 6.80	137952	 95695
165.93194167	+61.75089444	 1.79	 15384	 95689	ALP  UMA 	DUBHE
166.25431250	 +7.33599444	 4.63	118648	 96097	CHI  LEO
166.33299167	-27.29360000	 4.94	179514	 96202	CHI1 HYA
166.39160417	-11.08898056	 6.09	156448	 96220
166.70776250	-70.87793889	 5.57	256800	 96706
166.72587917	 +1.95548333	 5.52	118668	 96436	65   LEO
167.14739167	-58.97506667	 3.91	238813	 96918
167.41582500	+44.49850000	 3.01	 43629	 96833	PSI  UMA
167.91455000	-22.82586111	 4.48	179624	 97277	BET  CRT
168.06170000	-32.43384444	 6.35	202197	 97393
168.13782500	-49.10100278	 5.36	222639	 97495
168.52706250	+20.52369444	 2.56	 81727	 97603	DEL  LEO 	ZOSMA
168.56000417	+15.42954444	 3.34	 99512	 97633	THE  LEO 	CHERTAN
168.62556250	+85.64011389	 7.34	  1834	 96571
169.16543333	 -3.65163611	 4.47	138102	 98058	PHI  LEO
169.17439167	+49.47627500	 5.88	 43675	 97989
169.61974167	+33.09428889	 3.48	 62486	 98262	NU   UMA 	ALULA BOREALIS
169.78293333	+38.18555278	 4.78	 62491	 98353	55   UMA
169.83522083	-14.77856389	 3.56	156605	 98430	DEL  CRT
170.25177083	-54.49106111	 3.89	238986	 98718	PI   CEN
170.28414583	 +6.02931667	 4.05	118804	 98664	SIG  LEO
170.71354167	+64.33047778	 6.02	 15486	 98772
171.09193333	-42.66913056	 6.12	222773	 99171
171.22051667	-17.68401944	 4.08	156661	 99211	GAM  CRT
171.44056667	+26.74722500	 7.31	 81819	 99302
171.68886667	 +3.01306944	 6.50	118864	 99491	83   LEO
171.98435833	 +2.85620833	 4.95	118875	 99648	TAU  LEO
172.40645000	-28.03061111	 6.67	179934	 99923
172.62970833	+43.17324167	 5.94	 43787	 99984	58   UMA
172.85103333	+69.33107500	 3.84	 15532	100029	LAM  DRA 	GIAUSAR
173.25053333	-31.85764167	 3.54	202558	100407	XI   HYA
173.94518750	-63.01981111	 3.13	251472	100841	LAM  CEN
173.98162917	-47.64167222	 5.25	222895	100825
174.17047917	 -9.80226667	 4.70	138296	100889	THE  CRT
174.23723333	 -0.82379167	 4.30	138298	100920	UPS  LEO
174.31490417	-75.89653611	 5.65	256857	101132	PI   CHA
175.05330833	-34.74466944	 4.70	202695	101431	OMI  HYA
175.26258333	+34.20160833	 5.33	 62655	101501	61   UMA
175.61822083	+66.74487500	 5.30	 15606	101673	3    DRA
176.19077917	-18.35075833	 4.73	156869	102070	ZET  CRT
176.40160833	-66.72874167	 3.64	251575	102249	LAM  MUS
176.46484583	 +6.52931944	 4.03	119035	102212	NU   VIR
176.51257500	+47.77941667	 3.71	 43886	102224	CHI  UMA
176.62831667	-61.17839722	 4.11	251579	102350
176.78254167	+61.40186667	 6.62	 15631	102355
176.99636667	+20.21892222	 4.53	 81998	102509	93   LEO
177.18789583	-26.74981111	 5.11	180208	102620
177.26491667	+14.57204167	 2.14	 99809	102647	BET  LEO 	DENEBOLA
177.67384167	 +1.76468333	 3.61	119076	102870	BET  VIR 	ZAVIJAVA
177.75932917	 -5.33338333	 5.64	138445	102928
177.78624167	-45.17353611	 4.46	223062	102964
178.24486250	+37.71870833	 6.45	 62738	103095	         	GROOMBRIDGE 1830
178.45765000	+53.69475833	 2.44	 28179	103287	GAM  UMA 	PHECDA
178.91888333	+15.64678056	 5.53	 99869	103578	95   LEO
179.00395417	-17.15083889	 5.18	156988	103632	ETA  CRT
179.52989583	+32.27391389	 6.42	 62774	103928
180.21829583	 +6.61428611	 4.66	119164	104321	PI   VIR
180.91495000	-42.43411389	 5.15	223193	104731
181.11708333	+85.58712778	 6.27	  1975	104904
181.30223750	 +8.73293889	 4.12	119213	104979	OMI  VIR
181.31297917	+76.90571111	 5.80	  7500	104985
181.48614167	-35.69398333	 6.23	203119	105078
182.08964583	-50.72242778	 2.60	239689	105435	DEL  CEN
182.53118750	-22.61976389	 3.00	180531	105707	EPS  CRV
182.63177083	+16.80924722	 6.39	 99973	105778	3    COM
183.04965417	+77.61625278	 5.14	  7522	106112
183.68092917	+53.43465556	 6.16	 28309	106478
183.78617917	-58.74891111	 2.80	239791	106490	DEL  CRU
183.85650000	+57.03261667	 3.31	 28315	106591	DEL  UMA 	MEGREZ
183.95152500	-17.54193611	 2.59	157176	106625	GAM  CRV 	GIENAH
184.03146250	+40.66017500	 5.66	 44097	106690	2    CVN
184.58628750	-79.31220278	 4.26	256924	106911	BET  CHA
184.83415833	 -8.91470278	 6.84	138716	107161
184.95300417	+48.98414722	 5.29	 44127	107274	3    CVN
184.97649167	 -0.66680833	 3.89	138721	107259	ETA  VIR 	ZANIAH
185.08743750	 +3.31251389	 4.96	119341	107328	16   VIR
185.62630833	+25.84613333	 4.79	 82273	107700	12   COM
186.32676250	-27.74905556	 6.09	180786	108110
186.46223750	+39.01860833	 5.02	 63000	108225	6    CVN
186.64946250	-63.09905000	 1.33	251904	108248	ALP1 CRU 	ACRUX
186.71540000	-32.83011389	 5.55	203477	108323
187.00995417	-50.23068611	 3.91	223454	108483	SIG  CEN
187.09361250	-39.04130000	 5.44	203508	108541
187.43013750	+20.89608333	 5.69	 82336	108765	20   COM
187.46606250	-16.51543611	 2.95	157323	108767	DEL  CRV 	ALGORAB
187.48889167	+58.40575278	 5.35	 28405	108844	74   UMA
187.79137083	-57.11319444	 1.63	240019	108903	GAM  CRU 	GACRUX
188.11650000	-72.13295556	 3.87	256955	109026	GAM  MUS
188.37063333	+69.78822778	 3.87	  7593	109387	KAP  DRA
188.39275417	-12.83021389	 5.58	157361	109272
188.41214167	+33.24755556	 5.42	 63070	109317
188.43560417	+41.35746944	 4.26	 44230	109358	BET  CVN 	CHARA
188.59682500	-23.39675278	 2.65	180915	109379	BET  CRV
188.71277500	+22.62921667	 4.81	 82390	109485	23   COM
188.78229583	+18.37703611	 5.02	100160	109511	24   COM
189.19731250	 -5.83189722	 5.87	138873	109704	25   VIR
189.29565833	-69.13554444	 2.69	251974	109668	ALP  MUS
189.81155417	 -7.99561944	 4.66	138892	110014	CHI  VIR
190.34580417	-46.14562500	 5.84	223601	110287
190.39126250	+62.71302222	 6.07	 15871	110462	76   UMA
190.47109167	+10.23559444	 4.88	100211	110411	RHO  VIR
191.00223750	-28.32396667	 5.48	181063	110666
191.28266250	+45.44027222	 4.99	 44317	110914	         	Y CVN
191.40442500	 +7.67328611	 5.22	119574	110951	32   VIR
191.93015417	-59.68873889	 1.25	240259	111123	BET  CRU
191.96424167	 +3.57268611	 6.41	119596	111239	35   VIR
191.97356250	-24.85165000	 6.44	181105	111226
192.67156250	-33.99935000	 4.91	203863	111597
192.92466667	+27.54068889	 4.94	 82537	111812	31   COM
193.05104583	+17.07390000	 6.32	100309	111862	32   COM
193.35908333	-40.17893056	 4.27	203907	111968
193.50118750	-18.03765556	 6.80	157580	112074
193.50728333	+55.95985278	 1.77	 28553	112185	EPS  UMA 	ALIOTH
193.58817917	 -9.53896667	 4.79	139033	112142	PSI  VIR
193.74422500	-85.12335556	 5.46	258654	111482	IOT  OCT
193.86892917	+65.43847222	 5.24	 15941	112429	8    DRA
193.90088750	 +3.39743056	 3.38	119674	112300	DEL  VIR
194.00693333	+38.31839167	 2.90	 63257	112413	ALP2 CVN 	COR CAROLI
194.91469583	 -3.81193611	 5.79	139086	112846	44   VIR
195.54417500	+10.95913333	 2.83	100384	113226	EPS  VIR 	VINDEMIATRIX
195.56757083	-71.54885556	 3.62	257000	112985	DEL  MUS
196.43520833	+35.79890278	 5.25	 63338	113797	14   CVN
196.46782500	+45.26856667	 5.63	 44465	113847
196.58845417	+21.15341944	 5.99	 82650	113848	39   COM
196.72766250	-49.90624722	 4.27	223909	113791	XI2  CEN
196.90946667	-53.45982778	 5.71	240573	113902
197.48749583	 -5.53900556	 4.38	139189	114330	THE  VIR
197.51339583	+38.49896389	 5.91	 63380	114447	17   CVN
197.91338750	-26.55171667	 6.50	181446	114576
197.96831250	+27.87816667	 4.26	 82706	114710	BET  COM
198.81204167	-67.89457500	 4.80	252224	114911	ETA  MUS
199.22142917	-31.50622222	 5.10	204312	115310
199.30801667	-43.97946944	 5.84	224032	115331
199.38559167	+40.57262500	 4.73	 44549	115604	20   CVN
199.40120000	 +5.46984722	 4.80	119855	115521	SIG  VIR
199.60130833	-18.31126944	 4.74	157844	115617	61   VIR
199.73038750	-23.17157222	 3.00	181543	115659	GAM  HYA
200.07896667	+40.15056111	 5.60	 44570	116010	23   CVN
200.14925833	-36.71231111	 2.75	204371	115892	IOT  CEN
200.65791667	-60.98834167	 4.53	252284	116087
200.98141250	+54.92538333	 2.27	 28737	116656	ZET  UMA 	MIZAR
201.29827917	-11.16130833	 0.98	157923	116658	ALP  VIR 	SPICA
201.53360000	+72.39146389	 5.79	  7814	117187
201.67986667	-12.70769722	 5.25	157938	116870	68   VIR
202.07817083	+31.14922222	 6.92	 63556	117203
202.10753750	+13.77875000	 4.98	100582	117176	70   VIR
202.11283750	+59.94580000	 5.40	 16080	117376
203.53305000	 +3.65892222	 4.94	120004	118022	78   VIR
203.67327083	 -0.59594167	 3.37	139420	118098	ZET  VIR
203.69920000	+37.18241389	 4.98	 63623	118216
203.80876250	+44.19708056	 6.84	 44675	118295
203.88040833	 -5.39619444	 5.73	139428	118219	80   VIR
204.29572500	+71.24223611	 5.50	  7854	118904
204.79960833	-75.68377222	 6.34	257069	118285
204.97185833	-53.46638611	 2.30	241047	118716	EPS  CEN
205.23108333	-85.78601667	 5.58	258674	117374	KAP  OCT
205.37861250	-23.44979167	 6.59	181863	119086
205.40322917	 -8.70303611	 5.01	139490	119149	82   VIR
205.59621667	+82.75239444	 5.98	  2266	120565
205.73370833	-56.76799722	 6.00	241096	119159
206.12428333	-16.17909722	 5.60	158131	119605	83   VIR
206.42186250	-33.04376667	 4.23	204812	119756	1    CEN
206.68048333	+25.70218611	 5.95	 82993	120064	3    BOO
206.81558333	+17.45678611	 4.50	100706	120136	TAU  BOO
206.88514167	+49.31331944	 1.86	 44752	120315	ETA  UMA 	ALKAID
207.40413750	-42.47375833	 3.04	224471	120324	MU   CEN
207.43401667	 +8.40858889	 6.59	120130	120500
207.46786250	-18.13419722	 4.97	158186	120452	89   VIR
207.85800417	+64.72326389	 4.65	 16199	121130	10   DRA
208.67114167	+18.39770000	 2.68	100766	121370	ETA  BOO 	MUPHRID
208.88495000	-47.28836667	 2.55	224538	121263	ZET  CEN
209.04358333	+32.03258611	 6.32	 63837	121682
209.41192083	-63.68666111	 4.71	252531	121474
209.62978750	-24.97224444	 5.21	182134	121847	47   HYA
209.95534167	 -3.54980833	 6.40	139666	122106
210.00050000	-25.01041389	 5.77	182152	122066	48   HYA
210.29365417	+27.38654444	 6.23	 83130	122405	11   BOO
210.41165417	 +1.54451111	 4.26	120238	122408	TAU  VIR
210.86443750	-41.42337500	 6.11	224641	122532
210.95586667	-60.37299722	 0.61	252582	122451	BET  CEN
211.09725417	+64.37584722	 3.65	 16273	123299	ALP  DRA 	THUBAN
211.11242083	-14.97173333	 6.34	158325	122837
211.33260417	-76.79677222	 5.48	257112	122250	THE  APS
211.57408333	 -8.89162222	 6.53	139732	122177
211.59291667	-26.68236667	 3.27	182244	123123	PI   HYA
211.67062917	-36.37000833	 2.06	205188	123139	THE  CEN 	MENKENT
211.98230417	+43.85447778	 5.27	 44901	123657
212.21210417	+77.54749444	 4.82	  7958	124547	4    UMI
